grad_norm,lg_loss_scale,loss,loss_q0,loss_q1,loss_q2,loss_q3,mse,mse_q0,mse_q1,mse_q2,mse_q3,param_norm,samples,step,vb,vb_q0,vb_q1,vb_q2,vb_q3
0.4470358557650912,20.095500000000115,0.052650537341833115,0.1555579259264759,0.025541013667613934,0.00962295984913765,0.016696176083152846,0.04667105264961719,0.14559708221633796,0.025408714896297785,0.00957523655210791,0.0034119445399204093,222.61304816552843,6464,100,0.005979484599083661,0.009960843652817583,0.00013229873641282572,4.7723273451512536e-05,0.013284230896509154
0.3041534015835485,20.105500000000127,0.05188343040645123,0.16332147511873085,0.025444418796963117,0.008927436412816776,0.013805003037927435,0.043909022957086555,0.14153773113966553,0.02530975461980376,0.00888301240535214,0.002915848970204885,222.62314440025784,7104,110,0.007974406541325151,0.021783744833550032,0.00013466424695707233,4.4423975180115836e-05,0.010889153870003184
0.3458428771345571,20.115500000000136,0.059544524550437926,0.20220542881892323,0.02449905345172342,0.008895580707625902,0.0027698258243792945,0.04869317188858987,0.1593320856322042,0.0243693805217894,0.008851670702411364,0.0026745214183107884,222.632889042107,7744,120,0.010851352481404316,0.04287334327095748,0.00012967295858313296,4.3910024121005044e-05,9.530440475904772e-05
0.2815698311050522,20.12550000000015,0.05460857525467874,0.16894482941982333,0.023551611684351464,0.007870251451747433,0.0025905300025713834,0.04692858718335629,0.14137677755469885,0.023429670206391494,0.007831139078941838,0.002520055683705498,222.64150100680868,8384,130,0.007679989479947835,0.02756805207972407,0.00012194143762665707,3.911235348980348e-05,7.047431416948612e-05
0.294484826397307,20.135500000000167,0.049786755815148354,0.15500691102650482,0.025679708964162246,0.00771121082104767,0.014036264616366046,0.04397635981440544,0.144272534767739,0.025547251946409215,0.00767293833377589,0.00217154231881175,222.6490210466569,9024,140,0.005810394749278202,0.010734375923488982,0.0001324570171334471,3.8272529084903705e-05,0.011864722542882454
0.27832643930961337,20.14550000000018,0.05756066013127566,0.2023022477224003,0.024320963662051193,0.008189493147245448,0.014939864307539092,0.04357003811746836,0.15560098437708803,0.024194529743459942,0.008149016870404866,0.002133671338480443,222.6566615844481,9664,150,0.013990622945129871,0.0467012624459989,0.0001264339105121024,4.047626963684334e-05,0.012806192811869423
0.35191114664120077,20.15550000000019,0.04366659186780453,0.13392590558296952,0.02232339996661406,0.00831658140322644,0.009322341417310203,0.040394042432308194,0.12784310544214247,0.022206830819597834,0.008275007642805582,0.0023572279569174176,222.66916689430403,10304,160,0.0032725475874030964,0.0060827997160071345,0.00011656912494820491,4.157376047103379e-05,0.006965113515900758
0.3154874061877215,20.165500000000197,0.05186543054878712,0.16785626166673034,0.02293006274013374,0.00811577012719253,0.0021645141378359265,0.04428971596062183,0.13905079938850534,0.022810205914235368,0.008075963120617667,0.0020847695996053495,222.68195790813624,10944,170,0.007575716529390775,0.02880546310093098,0.00011985684893307997,3.980701658232444e-05,7.97445353815551e-05
0.2527048542549494,20.175500000000213,0.04011812247335911,0.12856417226717823,0.02393136153560408,0.007656950753249494,0.002072452778048064,0.03658860493451357,0.11439191023255607,0.023806326067006577,0.00761932590120775,0.002025574866785101,222.69329710063045,11584,180,0.003529516886919737,0.014172261912367527,0.0001250354605292126,3.762484945571443e-05,4.6877896170667276e-05
0.261702903755279,20.18550000000022,0.04826298765838146,0.15267115976122836,0.023048242382699417,0.007294917767385723,0.004621244977724497,0.04065854214131832,0.12648983326662006,0.022929697016959794,0.007258788502277357,0.001666360206616531,222.7061531520629,12224,190,0.007604445482138543,0.026181326245636898,0.00011854539152748358,3.6129277649988855e-05,0.0029548847488524124
0.19628065158139113,20.195500000000234,0.036260863579809656,0.1357728893757423,0.02176142870284354,0.006969726609962955,0.0018715816228187746,0.033171717263758185,0.12123538299164832,0.021647413908235286,0.006935461302948181,0.0018419809086300334,222.71856965974018,12864,200,0.003089147130958736,0.014537506810049656,0.00011401483246887577,3.42653377980463e-05,2.9600716691262826e-05
0.22145633819494703,20.205500000000256,0.04467189479619265,0.1382513029804064,0.02180690367587537,0.00675766921713208,0.0017914686210972898,0.03949224669486284,0.119141666833203,0.021691337492467353,0.006724030906195743,0.0017630595632512358,222.7357516038716,13504,210,0.005179648887133226,0.019109637675133264,0.00011556623180892892,3.363832014271028e-05,2.8409059828286085e-05
0.22772058106905682,20.21550000000026,0.042079590074718,0.14073947370408244,0.022760494354700383,0.006517326383618635,0.001445692122849765,0.03607073426246643,0.1164308415553799,0.022642967576990858,0.0064847410038055405,0.0014117737506337807,222.75572824658587,14144,220,0.006008855145773851,0.02430863205041927,0.00011752671567149106,3.2585381808303324e-05,3.3918374737515205e-05
0.23397669860859988,20.225500000000277,0.040619850717484945,0.12879453181768916,0.021304628849059974,0.007201195349737712,0.0017581469884592723,0.03860550411045551,0.1211802267667019,0.021194360039373427,0.007165915861769891,0.001692868480793645,222.77473780334714,14784,230,0.002014345722272992,0.007614304392027961,0.00011026886501116488,3.527952495438814e-05,6.527850144480273e-05
0.24163166210832526,20.235500000000286,0.04343794323503971,0.13107354534079038,0.023039992676594456,0.007377021206775679,0.006078316212511684,0.0402703758329153,0.12347862768102684,0.022917077908411895,0.007340776324053875,0.0015549167632652483,222.78899740768844,15424,240,0.0031675685197114943,0.00759491747592716,0.00012291471568914855,3.624491611304849e-05,0.004523399564523459
0.21679071662376395,20.245500000000295,0.03795085195451975,0.11773656012538153,0.021940695872658608,0.007076614830293691,0.007167432983672832,0.03482271637767553,0.11058732485756845,0.021825774046480867,0.0070420191525045125,0.0016769967082692142,222.80537613533207,16064,250,0.0031281353614758703,0.0071492357136053305,0.00011492190169029598,3.459565012491342e-05,0.005490436247400445
0.2113439916936737,20.25550000000031,0.04382388647645712,0.14321315850518812,0.0221782601488152,0.006936710648005826,0.0015668347169975594,0.03875606339424848,0.12326122431362183,0.022062890373579273,0.006902332826939535,0.0015234617493866428,222.8259305204951,16704,260,0.005067821237025782,0.019951935367062544,0.00011536977827501419,3.437782812767408e-05,4.337296980250567e-05
0.2070367891178747,20.265500000000326,0.03824448324739933,0.11903520518935906,0.02174176016140715,0.006917468886046358,0.001647219103108581,0.03692989014089108,0.114215709952384,0.021627603444646,0.006883173213961222,0.001615175978628569,222.846586501117,17344,270,0.0013145918142981826,0.004819495760133603,0.00011415674364359794,3.42956734630206e-05,3.204312146668336e-05
0.2292734613977073,20.27550000000033,0.04096055869013072,0.13514801520630237,0.02085156817092975,0.006831291214372713,0.001839990128677241,0.03695677146315575,0.11911197202987497,0.02074187449165561,0.006797697833773293,0.0018070284185293867,222.8660604509838,17984,280,0.004003786647808738,0.01603604372613068,0.00010969368633091821,3.359335911399306e-05,3.296172003262511e-05
0.21021667544362752,20.285500000000354,0.0333314836025238,0.10752998524804823,0.020380401449757772,0.007871548133941066,0.004340590514340848,0.0319314869120717,0.10453505265822234,0.02027440260227939,0.007833281302656456,0.001426507931893222,222.8858416071763,18624,290,0.0013999968825373797,0.0029949327770097886,0.00010599884879025698,3.826681577265848e-05,0.0029140826721287512
0.2032756366135724,20.295500000000363,0.03973682802170515,0.13591660898227526,0.02238370512749895,0.007250281694723526,0.001609715710494768,0.036019911989569664,0.12057103718223139,0.022266135432980422,0.007214856681457606,0.0015632822491367002,222.90218316371065,19264,300,0.003716914569668006,0.015345570238399752,0.00011756958498845558,3.542504138209778e-05,4.643346957793154e-05
0.21712407106239673,20.305500000000368,0.039201959222555156,0.1327576388740628,0.02158980890085674,0.006856358995279861,0.0017138641926426508,0.036604437604546555,0.12194908030688859,0.02147864782913572,0.006821778126689138,0.0016783115734251407,222.92006430458002,19904,310,0.0025975201744586228,0.010808557955126454,0.00011116114616289054,3.458086509313615e-05,3.555262031761753e-05
0.23345824389875158,20.315500000000384,0.049262503162026405,0.15375495254805016,0.022971614840605295,0.006651493039434701,0.0017405655353951912,0.04210471399128437,0.12744411762475413,0.022849457780613654,0.0066186098134289415,0.00171085184126973,222.9396509263703,20544,320,0.007157787785399706,0.026310835534350395,0.00012215708466666118,3.2883251068097434e-05,2.971369638255896e-05
0.24742222478225026,20.325500000000396,0.04355148188769817,0.14496320029478774,0.0224753892279039,0.006973589560948309,0.005404924859370408,0.03831361383199692,0.12723298465179939,0.022359414505234997,0.006939210020231477,0.001780572076941926,222.96119759234017,21184,330,0.005237869062693789,0.017730216183960465,0.00011597473320972104,3.437957449216012e-05,0.003624352853837602
0.19936283698397217,20.33550000000041,0.03753525670617819,0.1261111210599493,0.02147505818966419,0.006955120245184773,0.0016952964276388685,0.035869313031435,0.11932201746826855,0.021361867467786434,0.006920975631961985,0.0016679027231688971,222.98837176643704,21824,340,0.001665943060652353,0.0067891035665715365,0.00011319077651367012,3.414462385185236e-05,2.73937039085546e-05
0.15187812872256948,20.345500000000424,0.039028994552791116,0.12986932386190322,0.021177940867566244,0.0064209853086971275,0.0015408844928385158,0.03723266907036305,0.12277585176509348,0.02106788306225141,0.006389071318726228,0.0014981232334693563,223.0252701395684,22464,350,0.0017963271035114302,0.007093471346050574,0.0001100578103689149,3.191397066238107e-05,4.2761259669665544e-05
0.14413981952679736,20.355500000000436,0.03379627503454685,0.11701013720112623,0.020571752522267724,0.0062285005958101795,0.0014612345375953186,0.030734549276530743,0.10368523317678227,0.020463370740286688,0.006197322654065141,0.001434777197286937,223.05481858200915,23104,360,0.0030617251002695418,0.01332490500200697,0.00010838172564752197,3.117796456508312e-05,2.6457348791485546e-05
0.15170908410482856,20.365500000000445,0.04071722775697708,0.11924160437423033,0.019838928224102426,0.006501902445241335,0.003420014104814251,0.036024092510342595,0.10480622225441033,0.019735522242344948,0.006469774341027895,0.001282911171891286,223.07967038481246,23744,370,0.0046931346310884695,0.01443538127646857,0.0001034060142206777,3.212809119667627e-05,0.0021371028426910156
0.14293164820474905,20.375500000000457,0.04233908597379923,0.14660142083341882,0.021837240645986977,0.006686182038604532,0.004260415993154637,0.03607001733034849,0.12361021985299885,0.02172215464884327,0.006653433586964671,0.0011867083029011897,223.10553742200585,24384,380,0.0062690688821021474,0.02299120128574335,0.00011508591584463781,3.2748473784687866e-05,0.003073707617789719
0.16952287676107897,20.38550000000047,0.039461551606655126,0.14189525319670793,0.02152321906054787,0.00656898005989298,0.001348242951143869,0.03451727610081434,0.12011165086652092,0.0214106859237125,0.006536779264680733,0.0013260416105467655,223.13280512691892,25024,390,0.004944274018635043,0.021783603287733242,0.00011253321733254946,3.2200771231514466e-05,2.220134598309745e-05
0.14725216787278145,20.395500000000474,0.03533471673727035,0.10584729853058782,0.021134609107163804,0.006469438863336866,0.0013325584137947437,0.03414436317980289,0.10152588434489994,0.021022743369412407,0.006437510671436454,0.0013056035671803739,223.1644626879846,25664,400,0.001190352567937225,0.004321413902203752,0.00011186572863399853,3.192815895352017e-05,2.695484897318942e-05
0.17788654569697623,20.40550000000049,0.033698470517992976,0.1160607941304173,0.020230262791345176,0.007162659282436264,0.001208192620762886,0.03172229491174221,0.10753039889487213,0.020123901047971092,0.0071276613463520655,0.0011812716031449875,223.18759296882857,26304,410,0.0019761768155149182,0.00853039597688998,0.00010636167962729814,3.499792909899432e-05,2.6921022760145584e-05
0.18612249716895699,20.41550000000051,0.04170775897800923,0.12923809047246912,0.020893809526460236,0.007120337022823591,0.0012808058832888495,0.038915921747684476,0.1189977486718034,0.02078223317628725,0.00708522132573549,0.0012611065072633202,223.2109854304227,26944,420,0.002791836555115879,0.01024034159856752,0.00011157638374697852,3.511570378842537e-05,1.9699380213467087e-05
0.1868156077912404,20.425500000000522,0.033681916631758214,0.11412334299549982,0.020319261467936462,0.006688311571371053,0.004447226225522294,0.03152086101472378,0.10844558067298657,0.02021230197377698,0.006655171165689165,0.0013383572564172332,223.2306187399396,27584,430,0.0021610554191283885,0.005677762561465673,0.00010695940686287182,3.31404205028845e-05,0.0031088689755766723
0.19930494590738565,20.435500000000527,0.042795689404010774,0.1444095473860499,0.020416201710486834,0.005996623444773905,0.002775301045975876,0.03729145973920822,0.1231962510236454,0.020309648220053805,0.005966958986298266,0.0011577736152827713,223.25510087600097,28224,440,0.005504230133374222,0.021213296118104796,0.00010655355568319046,2.9664477943779052e-05,0.0016175274659328439
0.15400399816896987,20.445500000000543,0.03736841585487127,0.11514198008773238,0.02013311276720847,0.006404895719291796,0.0035128541529304332,0.0349747153930366,0.10808888977920882,0.020028584863864843,0.006373093837110728,0.0014305812738081623,223.2704962188699,28864,450,0.0023937001591548324,0.007053089727323599,0.00010452798967030703,3.180188234237731e-05,0.002082272786401237
0.1913103470150175,20.455500000000555,0.03447206635028124,0.11393167043037812,0.02096257606099243,0.006630657551907876,0.001226653510556473,0.03269733805209398,0.10669549078577094,0.02085118655959377,0.006597849918762222,0.0011929978314914153,223.29080113797252,29504,460,0.0017747278994647785,0.007236179807198651,0.0001113895780093799,3.2807619541129925e-05,3.3655681387024334e-05
0.19067854165271975,20.465500000000567,0.031159153208136555,0.1008995809919528,0.019866345295173782,0.006553136186523583,0.0030725435129188676,0.02948295213282109,0.09544661505984758,0.019762073886430018,0.006520729312700607,0.0014471647425534377,223.3136252839083,30144,470,0.0016762007144279778,0.005452965520817089,0.00010427140666194119,3.240686028354555e-05,0.0016253788244345842
0.1538100005865983,20.475500000000583,0.037295421957969664,0.11420535822022126,0.019674327599832075,0.006562058270473274,0.0014469854698884494,0.03459900841116905,0.10436826896977557,0.019572067353874456,0.006529726307358469,0.0014227396002719679,223.33488950175203,30784,480,0.002696413575904444,0.009837089181134769,0.00010226020841902688,3.233196346539648e-05,2.4245870275456763e-05
0.1594811682387127,20.485500000000588,0.03857349660247564,0.12180673920721304,0.01908217513773708,0.006620496739985913,0.0013543949436793548,0.03539089448750019,0.10982531368582775,0.018982615898858052,0.006587991855782784,0.001334154891083018,223.357278737842,31424,490,0.0031826022401219233,0.011981425319293394,9.955924316500381e-05,3.2504913236498656e-05,2.024005112643327e-05
0.13406159704241752,20.495500000000607,0.0329660702496767,0.10140283551157975,0.020012534393670917,0.006597801872119989,0.0011157788956065616,0.03168565016239881,0.09656947058137147,0.01990693945483642,0.006565059055074378,0.0010846334127922437,223.39684354372713,32064,500,0.0012804194062482565,0.004833365137783849,0.00010559498620061318,3.2742812084501945e-05,3.114548160379523e-05
0.1317789481821679,20.50550000000062,0.04412672407925129,0.12821540235403317,0.02056280343524562,0.007125165250738956,0.0023692184425415583,0.039328934624791145,0.1127983373508008,0.02045465616318679,0.007090358935559602,0.0010734697737605433,223.43135955091645,32704,510,0.004797788741416298,0.01541706435353852,0.00010814726891832783,3.480630199020821e-05,0.0012957487021166897
0.14497843833070112,20.51550000000062,0.03835221324115993,0.11670435721121196,0.020048211847509576,0.006394649773976158,0.0011656242522592437,0.03688258305191993,0.11146788892269666,0.01994370762685625,0.006363153397805753,0.0011423583599998674,223.45659725653033,33344,520,0.0014696301906951706,0.005236468540866296,0.00010450421282863926,3.1496380115259315e-05,2.326589629988542e-05
0.1734053225392814,20.525500000000637,0.03723065350204706,0.12352038433205843,0.020358260922853044,0.006407375993751357,0.0012640199335388993,0.03292475137859583,0.1061344579215144,0.02025227270736004,0.0063759698222945966,0.001237168777671675,223.48082114852207,33984,530,0.00430590340984054,0.017385926063823737,0.00010598817460026738,3.14061954656846e-05,2.685115306971531e-05
0.21766881929985069,20.535500000000653,0.045048512890934936,0.13560173040114623,0.020957986502967107,0.005985874016423132,0.0031837811068563043,0.040298632159829144,0.12041751317041557,0.02084874778859245,0.005956030090896385,0.0011616149040025606,223.50448200160844,34624,540,0.00474988283822313,0.015184216810196754,0.00010923872781272107,2.9843926394757545e-05,0.0020221662705425954
0.24746983374765869,20.54550000000067,0.04368889480829239,0.1326515605540936,0.019535873977777868,0.007052623219099831,0.009391745660369375,0.03981177844107151,0.1257777285208297,0.019434087172857033,0.00701867632125651,0.0015171026091345336,223.5299172153207,35264,550,0.0038771154679125173,0.006873831868360008,0.00010178679793102834,3.394687140934817e-05,0.00787464302842857
0.20894784419319976,20.555500000000677,0.03980204537510872,0.12868906581296602,0.01967267952980527,0.0060688748546034255,0.008312579299431525,0.03465703949332238,0.1143872642000629,0.019570657389233102,0.006038438718697315,0.0015104892507942914,223.55668443303335,35904,560,0.00514500536955893,0.014301801636715307,0.00010202211714086405,3.04361311341731e-05,0.006802090136432437
0.20201659036743363,20.56550000000069,0.029789922758936882,0.09410581219971427,0.019876185895554965,0.006559594382747632,0.0014181870417051417,0.028530014492571355,0.08907469918260408,0.01977158784866334,0.006527348205110095,0.0013902381416065282,223.57284699217684,36544,570,0.0012599094538018106,0.005031113047757138,0.00010459804677793724,3.224618321028566e-05,2.794890001299745e-05
0.20385735023904739,20.5755000000007,0.0387623144313693,0.13510831577237714,0.019830939935616618,0.00647164145411409,0.002974304619042579,0.0338743332773447,0.11633610247944794,0.019726673495586426,0.006440140402372014,0.001174352556124997,223.5881118734533,37184,580,0.004887980513740332,0.018772213892298155,0.00010426640718802007,3.150105022874522e-05,0.0017999520061443446
0.2215226421286395,20.585500000000714,0.0464770318940282,0.16619924758254603,0.019354570128039962,0.006146608600549649,0.0013323731025209457,0.039729326590895654,0.1379560772314251,0.01925331329700827,0.006115806590503034,0.0013109488092414956,223.6430213422622,37824,590,0.006747704651206732,0.02824316918534015,0.0001012568920822033,3.0801988679321286e-05,2.1424289686664647e-05
0.2031182315951555,20.595500000000722,0.04020807668566704,0.12646833416822906,0.022157413979238354,0.006299704723815677,0.001598240244142101,0.038412259519100184,0.11978324992759597,0.022040809415198478,0.006268648405263312,0.001572962172748253,223.7350722060801,38464,600,0.0017958171374630183,0.006685084711827063,0.00011660452039032699,3.105633046915266e-05,2.5278073300388983e-05
0.19925362524198525,20.605500000000735,0.036533872410655026,0.1306400228821641,0.020172981892805232,0.007006148325968377,0.0014183763783824229,0.03441470507532358,0.1214788830180749,0.020067811450005413,0.006971907509195753,0.0013815363659523425,223.81313590835487,39104,610,0.002119167021010071,0.009161139777542897,0.00010517046463537794,3.4240792578477666e-05,3.6840019469569335e-05
0.18770018771475339,20.615500000000754,0.04377663023769856,0.1388750205548599,0.019129392199829443,0.006549494824495774,0.0015582747614230753,0.0387383047491312,0.12036536909462181,0.01903189968612017,0.006517467880938327,0.0015377570831664013,223.86165254707174,39744,620,0.005038324804627336,0.018509651828767383,9.74925396677564e-05,3.202695010565311e-05,2.0517677528046488e-05
0.16262981220709785,20.625500000000766,0.04175431840121746,0.12414947643654822,0.020255328487208415,0.006573957963221956,0.0011958561874894401,0.03824866637587547,0.11190009289884235,0.020149662064992507,0.006541514564049999,0.0011583072371736532,223.898108136087,40384,630,0.0035056526190601293,0.012249384079222072,0.00010566639663945374,3.244337753263919e-05,3.7548949358344616e-05
0.11466083149281209,20.635500000000775,0.040952677652239804,0.13898607494482332,0.01833770059924944,0.005789009052996123,0.0021913028204271308,0.03644314911216497,0.12217848515943423,0.018244180401605217,0.0057602043799666125,0.0009595553592934947,223.92961267579116,41024,640,0.0045095295412465935,0.016807589996117374,9.352015804505451e-05,2.880467025145367e-05,0.0012317474552104078
0.1314901792393495,20.645500000000784,0.04191624596714973,0.13076541845302286,0.019858045901918534,0.005772948550475126,0.00326170100176284,0.0366090839728713,0.11285799288537439,0.019753825674355355,0.005744416035850009,0.0014406615865353975,223.95838423951778,41664,650,0.005307162529788911,0.017907426763316803,0.00010422017398452912,2.8532499642608392e-05,0.0018210393564129874
0.12828460958755158,20.6555000000008,0.03007762469351291,0.10378843544388247,0.019547328861763344,0.006227132720946517,0.0013450367453818526,0.028659332171082498,0.09769742966083621,0.019444581121977247,0.00619638769078265,0.0013229210592731267,223.98175501139696,42304,660,0.0014182934683049098,0.006091005601561403,0.000102747709498719,3.074501264973434e-05,2.2115683577794685e-05
0.11421291972139272,20.665500000000808,0.03374075759202243,0.11706004972430947,0.01961512457583686,0.006422713278600268,0.002463742045631979,0.031393655203282834,0.10799248227255141,0.019513317116963656,0.0063913306250283205,0.0011684048650430973,224.00261186873706,42944,670,0.00234710352960974,0.009067567521576185,0.00010180740483163811,3.138265915498987e-05,0.0012953371554507995
0.0989069508718606,20.67550000000082,0.03727772329002619,0.1281127405496878,0.018350411329007377,0.005525555044906847,0.003136037053533919,0.032987266033887866,0.11245293452061321,0.018255267308429912,0.005498169130892807,0.001015027327640868,224.0198567408934,43584,680,0.004290456784656271,0.01565980562004132,9.514405668776384e-05,2.7385906227533126e-05,0.002121009699777861
0.11549042308286787,20.685500000000843,0.03441218603402376,0.10366836999689047,0.019846464594044166,0.00616669971008823,0.002677282917218027,0.03304643761366606,0.10025227328723832,0.019742530822950126,0.006136240215487401,0.0010060400575060743,224.0330278152568,44224,690,0.0013657474715728314,0.0034160964697822955,0.00010393378424736709,3.0459479951471684e-05,0.0016712428221002155
0.1304562247993274,20.695500000000848,0.03446281254291535,0.11669828209249926,0.01908876179197038,0.0065064981740449645,0.0020483884065219298,0.031717056594789024,0.10602572842423495,0.01898982947664886,0.006474416581786247,0.0012731096114670247,224.04528109359032,44864,700,0.0027457562275230887,0.01067255388044336,9.89322811231913e-05,3.208157283072618e-05,0.0007752787791152264
0.15991003466855255,20.705500000000864,0.03969844095408916,0.12497946163694523,0.019659060465374016,0.0058493427524098935,0.0013539897862190973,0.03600439857691526,0.11113652848699215,0.01955544191072899,0.005820416709178879,0.0013302612518404013,224.05307857640057,45504,710,0.0036940418038284403,0.013842933410337802,0.00010361860358183394,2.892605808794054e-05,2.3728529778988596e-05
0.14877312623955594,20.715500000000876,0.03481035381555557,0.10892565920948978,0.020657646829758524,0.00599843330439627,0.003599992373679407,0.03247794397175312,0.10205344630862181,0.020549231256327814,0.005968927988043944,0.001270414234310055,224.06478208586594,46144,720,0.0023324104695348078,0.006872212937064744,0.00010841562383456269,2.9505311824431537e-05,0.002329578184091789
0.13451719293925984,20.72550000000088,0.037858258374035364,0.12465933560876781,0.020026554271182113,0.006361661341907164,0.0023787043524150595,0.03498663231730461,0.11478239968881845,0.019921270547072507,0.006330342312867294,0.001137239075472716,224.07678607183195,46784,730,0.0028716260509099806,0.00987693576440867,0.00010528367362591476,3.1319060096990355e-05,0.0012414652592603339
0.11550013428786732,20.735500000000897,0.03668884318321943,0.12572378108834298,0.018938400390963513,0.006132315827506736,0.0012988820595533721,0.0349547142162919,0.11867334400590927,0.01883928506492426,0.006102063406918506,0.0012760605097615293,224.10162071061998,47424,740,0.0017341302067507057,0.007050436912576718,9.911532409557453e-05,3.0252427227249137e-05,2.2821549405307456e-05
0.1204369566633284,20.74550000000091,0.033392631076276304,0.10621996203757778,0.019358513935173616,0.0061030760422091275,0.0027062396923676615,0.031379297748208045,0.09968194535749542,0.01925756964864543,0.006072684892771017,0.0011378043264438239,224.1221038284836,48064,750,0.002013332676142454,0.006538016905150397,0.00010094423105501903,3.0391137187101283e-05,0.0015684354010493569
0.11833131353883328,20.755500000000918,0.032218586280941965,0.10637849771868126,0.02002841363895307,0.006030278700805009,0.0012103550721005332,0.031154925376176833,0.10208490587697898,0.01992388677881189,0.00600083587068436,0.001194954860959735,224.13707503930334,48704,760,0.0010636615159455686,0.004293591674022356,0.00010452680338174471,2.944282801333528e-05,1.5400207976282644e-05
0.12928857868068833,20.76550000000094,0.031431083381176,0.10431942366760515,0.018233475015668802,0.006218745142275826,0.003113237455795716,0.029993854463100433,0.1003533324348622,0.018139113846352098,0.006188148053357389,0.0011513868194246945,224.15121744747483,49344,770,0.001437228312715888,0.00396609098428013,9.43611671464386e-05,3.059709265444381e-05,0.0019618506081238237
0.1595800127798769,20.77550000000095,0.03926820661872626,0.12737030892495593,0.020856472581059115,0.007099443941747863,0.004649749466051633,0.03636153880506754,0.11889512668429421,0.020747709457903985,0.007064803283118753,0.0010259393735831386,224.166562206435,49984,780,0.0029066685296129436,0.008475181965084823,0.00010876310179637702,3.4640669125367446e-05,0.0036238100089599043
0.17491656337940323,20.78550000000096,0.04690495729446411,0.16085138960219797,0.020248474641566108,0.005499773782462218,0.0013996472470117387,0.03657565545290708,0.11917559161363758,0.020144363338648164,0.005472473014707775,0.0013741166264042955,224.21120750211819,50624,790,0.010329302353784443,0.041675796714692216,0.0001041113400199666,2.730076246960915e-05,2.5530620567021995e-05
